id,name,host_id,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
9628972,Room in quite central district home,49799519,Oriana,24-11-2015,f,1,1,t,f,t,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$50.00,1,$0.00,1,1125,0,,f,flexible,f,f,1,
8425013,Madrona Family Home,658155,Joe,02-06-2011,t,13,13,t,t,t,House,Entire home/apt,10,3.5,5,7,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",,$350.00,1,$0.00,3,1125,3,93,t,strict,f,f,1,0.9
6925807,"Cozy,light filled, large 2 bedroom",35935774,Adrienne,16-06-2015,f,1,1,t,f,t,House,Entire home/apt,4,1.5,2,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer}",,$375.00,1,$0.00,3,60,1,100,f,strict,f,f,1,0.2
7400955,Charming Victorian Central Seattle,37224930,Ann,01-07-2015,f,2,2,t,f,t,House,Entire home/apt,6,2,3,5,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",,$240.00,1,$0.00,3,1125,3,93,t,moderate,f,f,1,0.58
8174389,Classic Seattle / Central+Madrona,43141994,Gavin,02-09-2015,f,1,1,t,t,f,House,Entire home/apt,5,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$189.00,1,$0.00,2,14,1,100,f,flexible,f,f,1,0.29
6292452,Modern Home in the heart of Seattle,3431955,Grace,31-08-2012,f,1,1,t,f,t,House,Entire home/apt,6,3.5,4,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",,$250.00,5,$25.00,3,7,1,100,f,moderate,f,f,1,0.15
9095668,1 BR Apartment by Lake Washington,45025312,Valerie,24-09-2015,f,1,1,t,f,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",,$90.00,2,$50.00,2,180,0,,f,moderate,f,f,1,
413733,Chill Central District 2BR,2057654,Michele & Ryan,02-04-2012,t,1,1,t,t,t,House,Entire home/apt,6,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$125.00,2,$25.00,1,30,31,99,f,moderate,f,f,1,5.08
8783900,Modern Comfort in a Sweet Location,46041428,Tom,08-10-2015,f,1,1,t,t,t,Townhouse,Entire home/apt,7,1.5,0,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",,$155.00,7,$0.00,3,180,1,100,f,strict,f,f,1,0.68
639130,Fabulous home for a family!,3187723,Ann,07-08-2012,f,1,1,t,t,t,House,Entire home/apt,8,3,4,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",3,$195.00,1,$0.00,3,21,2,80,f,strict,f,f,1,0.37
2484067,Cozy Private Home near the Lake #1,4143171,Christina,13-11-2012,t,2,2,t,t,t,House,Private room,3,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",,$69.00,2,$20.00,1,100,29,96,f,moderate,f,f,2,1.41
3533112,Charming Seattle Urban Studio,17787500,Matthew,07-07-2014,f,1,1,t,t,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",,$200.00,2,$10.00,3,21,12,93,f,strict,f,f,1,0.7
2249292,Charming Apartment in Madrona,10136334,Sasha,19-11-2013,t,2,2,t,t,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$75.00,2,$25.00,1,14,63,97,f,strict,f,f,2,2.81
7838294,Retreat like home in the woods,4608651,Maureen,06-01-2013,f,1,1,t,t,t,House,Entire home/apt,5,1,2,3,Real Bed,"{""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,$225.00,4,$25.00,3,1125,0,,f,flexible,f,f,1,
6133354,Awesome Studio In Heart of Seattle,13042181,Kim,11-03-2014,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher""}",,$135.00,1,$0.00,2,1125,26,95,f,flexible,f,f,1,3.24
7987836,Industrial comfortable studio loft,1276476,Roberto,11-10-2011,f,1,1,t,t,t,Loft,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card""}",,$85.00,1,$0.00,2,7,2,100,f,strict,f,f,1,0.63
9910025,Newly remodeled spacious apartment,21223543,Arthur,11-09-2014,f,1,1,t,t,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",,$110.00,2,$15.00,1,1125,1,100,f,moderate,f,f,1,1
7364024,Madison Valley Triplex,14196478,Rick,12-04-2014,f,1,1,t,t,t,Townhouse,Entire home/apt,4,1,1,2,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$110.00,3,$35.00,1,1125,10,94,f,moderate,f,f,1,1.88
9362082,Madrona Craftsman,406209,Kathleen,23-02-2011,f,1,1,t,t,f,House,Entire home/apt,5,1,2,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$250.00,1,$0.00,2,30,1,100,f,flexible,f,f,1,1
8847108,Cozy Cottage in Madrona,5976789,Toby,17-04-2013,f,1,1,t,t,t,Other,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",,$85.00,1,$0.00,1,1125,11,98,f,strict,f,f,1,4.23
7462428,Room in great house near downtown,16718874,Patrice,12-06-2014,f,1,1,t,f,t,House,Private room,1,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",,$50.00,1,$0.00,1,1125,11,89,f,flexible,f,f,1,2.04
4370312,Comfy Craftsman with Mountain View,1142416,Charles,11-09-2011,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",,$78.00,2,$12.00,1,15,4,95,t,moderate,f,f,1,4
4053972,Sweet and Cozy Madrona Apartment,2325108,Josh And Nicole,08-05-2012,f,2,2,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",,$95.00,1,$0.00,1,60,65,94,f,moderate,f,f,1,4.05
6209191,"Beautiful home, minutes to Downtown",32197370,Michael,29-04-2015,f,1,1,t,t,t,House,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Shampoo}",,$95.00,2,$50.00,2,1125,7,100,f,moderate,f,f,1,0.88
10123910,180° Lake & Mtn View Home!,28991907,Kelcey,08-03-2015,f,1,1,t,t,t,House,Entire home/apt,8,1,4,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$295.00,1,$0.00,2,365,0,,f,strict,f,f,1,
6412858,Charming Craftsman in Madrona,3929874,Jennie,20-10-2012,f,2,2,t,t,f,House,Entire home/apt,6,2.5,3,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$175.00,4,$25.00,1,1125,2,100,f,moderate,f,f,2,0.61
3987838,Madrona Casita,20671912,Amanda And Toni,29-08-2014,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$90.00,2,$0.00,2,1125,19,100,f,moderate,f,f,1,1.34
7027507,Airy room with stellar views,6727475,Shasti,04-06-2013,f,1,1,t,t,t,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Fire Extinguisher"",Essentials}",,$68.00,1,$0.00,2,1125,1,100,f,moderate,f,f,1,0.24
6587443,Guest Suite with Private Entrance,3929874,Jennie,20-10-2012,f,2,2,t,t,t,House,Private room,4,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$74.00,2,$20.00,2,10,4,100,f,moderate,f,f,2,1.13
10204689,"Madrona, 1 bedroom apt",27761130,Maggie,15-02-2015,f,1,1,t,f,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly""}",,$80.00,1,$0.00,5,1125,0,,f,flexible,f,f,1,
1029680,Bungalow 3 BR home in Madrona,3322742,Kirsten,20-08-2012,f,1,1,t,f,t,House,Entire home/apt,4,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",,$500.00,1,$0.00,1,10,6,93,f,strict,f,f,1,0.32
7208439,Seattle Above Lake Washington,10104021,Jiang,18-11-2013,t,1,1,t,t,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$115.00,2,$19.00,2,14,11,100,t,moderate,f,f,1,2.24
8327765,Charming Madrona Home,16786048,Avalon,14-06-2014,f,2,2,t,t,f,House,Entire home/apt,8,3,4,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,$500.00,1,$0.00,3,365,0,,f,strict,f,f,1,
3953611,Seattle: Private Luxury 1BD Suite,6576807,Karen,26-05-2013,t,1,1,t,t,t,House,Private room,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,$115.00,2,$8.00,2,1125,53,97,f,strict,f,f,1,3.22
2584354,Cozy home for world travelers,12651381,Lisa,27-02-2014,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",,$125.00,1,$0.00,3,1125,21,99,f,moderate,f,f,1,0.98
4574700,"Perfect for families, best location",23713302,Tina,13-11-2014,f,1,1,t,t,t,House,Entire home/apt,8,3,3,4,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,$350.00,1,$0.00,3,21,2,100,f,strict,f,f,1,0.32
5685646,Garden suite with incredible views,29480224,Abby,16-03-2015,f,1,1,t,t,t,House,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",,$140.00,2,$25.00,1,1125,60,94,f,flexible,f,f,1,6.9
977722,serene apartment close to UW,5282519,Elizabeth,01-03-2013,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$80.00,1,$20.00,2,28,64,94,f,flexible,t,t,1,1.89
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,27-07-2012,f,34,34,t,t,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$145.00,2,$15.00,1,1125,10,87,f,moderate,f,f,34,0.59
8253955,Amazing English Tudor Home Near UW,8350163,Colleen,06-09-2015,f,1,1,t,f,t,House,Entire home/apt,6,1,1,3,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,$150.00,2,$15.00,7,1125,3,93,f,moderate,f,f,1,0.98
6426462,Private bath walk UW U Village(202),3074414,Melissa,27-07-2012,f,34,34,t,t,t,Condominium,Private room,1,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$65.00,1,$15.00,7,1125,2,100,f,moderate,f,f,34,0.29
8154238,UW Hacker House - 2nd flr 2p U,1243056,Andrew,03-10-2011,f,37,37,t,t,t,House,Shared room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",,$50.00,1,$0.00,4,1125,0,,f,strict,f,f,37,
5020861,cozy balcony apt one block to UW ,1324474,Christen,23-10-2011,f,1,1,t,t,t,Apartment,Private room,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,$65.00,1,$0.00,1,1125,14,92,f,strict,f,f,1,1.36
9611409,Cozy oasis in vibrant neighborhood,44101586,Regina,13-09-2015,f,1,1,t,t,t,Other,Private room,2,1,1,1,Pull-out Sofa,"{Internet,""Wireless Internet"",""Wheelchair Accessible"",""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",,$45.00,1,$0.00,1,5,0,,f,flexible,f,f,1,
9282348,A bedroom close to UW,48203627,Lihua,04-11-2015,f,1,1,t,f,t,Apartment,Private room,2,0.5,1,1,Futon,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",,$35.00,15,$15.00,1,1,0,,t,flexible,f,f,1,
8939306,The Greek Island Room w/ Breakfast,26967583,Dario,30-01-2015,f,21,21,t,f,f,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$41.00,1,$15.00,1,1125,14,93,t,strict,f,f,21,5.53
5423692,Cozy Room Near UW,11613383,Brady,24-01-2014,f,2,2,t,t,t,House,Private room,2,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,$59.00,1,$10.00,1,40,36,95,f,moderate,f,f,2,3.72
9159975,Spacious Cozy Home by UW Lake Union,37461306,Rory,04-07-2015,f,2,2,t,t,t,Townhouse,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$49.00,1,$15.00,1,28,0,,f,strict,f,f,2,
7561272,French Country Room w/Breakfast,26967583,Dario,30-01-2015,f,21,21,t,f,t,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$47.00,1,$15.00,1,1125,28,94,t,strict,f,f,21,5.42
7326419,Craftsman in University District,28715163,Julie,03-03-2015,f,2,2,t,t,t,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",""First Aid Kit"",Shampoo}",,$65.00,1,$0.00,2,1125,14,94,f,moderate,f,f,2,2.78
9373607,Cozy Loft Bed Near UW and Downtown,16820220,Leo,15-06-2014,f,1,1,t,f,t,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$41.00,1,$10.00,1,6,6,100,f,flexible,f,f,1,3.6
6717555,1 Bedroom by UW for Summer Rental,34472831,Clara,28-05-2015,f,1,1,t,f,t,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector""}",,$35.00,1,$0.00,2,1125,1,80,f,strict,f,f,1,0.23
8939433,The Southwestern Room w/ Breakfast,26967583,Dario,30-01-2015,f,21,21,t,f,f,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$43.00,1,$15.00,1,1125,12,87,t,strict,f,f,21,5.07
8939503,The British Room w/ Breakfast,26967583,Dario,30-01-2015,f,21,21,t,f,f,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$44.00,1,$15.00,1,1125,14,96,t,strict,f,f,21,5.38
8742753,Private room 1 min from UW,19381151,Yifan,03-08-2014,f,2,2,t,t,f,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",,$99.00,1,$10.00,1,1125,0,,t,moderate,f,f,2,
8939687,The Seattle Room w/Breakfast,26967583,Dario,30-01-2015,f,21,21,t,f,f,House,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,$45.00,1,$15.00,1,1125,8,83,t,strict,f,f,21,3.87
3793406,Roosevelt / Ravenna Retreat Apt.,881457,Aaron,27-07-2011,t,1,1,t,t,t,Apartment,Entire home/apt,2,1,2,2,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,$98.00,1,$0.00,3,1125,9,100,f,flexible,f,f,1,0.53
9134196,"Studio Apt with patio, #105",23502285,Matt,08-11-2014,f,2,2,t,t,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,$109.00,1,$0.00,1,1125,1,80,f,flexible,f,f,2,0.81
6007267,1BD Apt. in University District,7178350,Hannah,29-06-2013,f,1,1,t,t,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,$75.00,3,$40.00,4,1125,3,100,f,moderate,f,f,1,0.43
3422894,Sunny rooftop U district studio!,1037114,Amy,30-08-2011,f,1,1,t,t,t,Apartment,Entire home/apt,2,1,0,1,Futon,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,$88.00,1,$0.00,1,31,18,93,f,moderate,f,f,1,1.01
